customer_id,region,income,debt,loan_amount,loan_purpose,township_flag,load_shedding_hours,transaction_frequency,support_tickets,days_since_last_contact,churned,income_missing,township_flag_missing,debt_to_income,load_shedding_sin,load_shedding_cos,has_support_ticket,log_support_tickets,loan_to_income,days_since_contact_log,township_x_loadshedding,region_mean_income,region_mean_debt_to_income,region_mean_loan_amount,region_mean_transaction_frequency
CUST_013581,Johannesburg,14025.098093727413,3795.413846367431,2895.878527429604,business,0.0,4.0,0.0,3.0,3.0,0.0,0,0,0.2706158503137238,0.8660254037844386,0.5000000000000001,1,1.3862943611198906,0.20647830824974817,1.3862943611198906,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_008239,Durban,13501.651847992542,2011.6197455781708,8761.301029954731,home_improvement,0.0,5.0,8.0,0.0,185.0,0.0,0,0,0.14899063968067458,0.9659258262890683,0.25881904510252074,0,0.0,0.6489058619340257,5.225746673713202,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_007064,Durban,923.8176188082869,298.5011869851349,1000.0,debt_consolidation,0.0,9.0,4.0,0.0,70.0,0.0,0,0,0.3231170102278388,0.7071067811865476,-0.7071067811865475,0,0.0,1.0824647415687823,4.2626798770413155,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_012292,Cape Town,1635.5438438686574,781.5880557544822,1035.9462988471198,debt_consolidation,1.0,5.0,9.0,0.0,33.0,1.0,0,0,0.4778765538352928,0.9659258262890683,0.25881904510252074,0,0.0,0.6333956150002858,3.5263605246161616,5.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_013642,Cape Town,53855.0,19888.139814344464,11174.549379335018,business,1.0,9.0,11.0,0.0,149.0,0.0,0,0,0.36929049882730414,0.7071067811865476,-0.7071067811865475,0,0.0,0.20749325743821406,5.0106352940962555,9.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_012365,Durban,,,,home_improvement,1.0,7.0,13.0,0.0,17.0,0.0,1,0,,0.9659258262890683,-0.25881904510252063,0,0.0,,2.8903717578961645,7.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_000796,Gqeberha,5700.935832766945,2053.5423226299126,1329.1586559307816,other,0.0,4.0,10.0,2.0,86.0,0.0,0,0,0.3602114429751838,0.8660254037844386,0.5000000000000001,1,1.0986122886681098,0.23314745068542114,4.465908118654584,0.0,18067.02835030883,0.33732506546772395,8702.452963901787,8.726141078838173
CUST_003392_DUP,Gqeberha,,,,home_improvement,1.0,7.0,11.0,0.0,71.0,1.0,1,0,,0.9659258262890683,-0.25881904510252063,0,0.0,,4.276666119016055,7.0,18067.02835030883,0.33732506546772395,8702.452963901787,8.726141078838173
CUST_000767,Durban,35349.34379531304,12506.474632990432,14273.432559951432,other,0.0,4.0,10.0,0.0,26.0,0.0,0,0,0.35379651473611406,0.8660254037844386,0.5000000000000001,0,0.0,0.4037821081658648,3.295836866004329,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_013339,Cape Town,45402.060104397606,25142.89250649865,13930.071601342876,other,0.0,4.0,7.0,0.0,25.0,0.0,0,0,0.5537830761133972,0.8660254037844386,0.5000000000000001,0,0.0,0.3068158486489828,3.258096538021482,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_004814,Cape Town,13244.368579724258,4854.704462694188,3241.649785933996,debt_consolidation,0.0,2.0,10.0,2.0,45.0,0.0,0,0,0.3665485774932474,0.49999999999999994,0.8660254037844387,1,1.0986122886681098,0.24475683883462912,3.828641396489095,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_007546,Johannesburg,14922.0,4477.214353944517,12724.443920865087,car,1.0,6.0,10.0,4.0,35.0,0.0,0,0,0.3000411710189329,1.0,6.123233995736766e-17,1,1.6094379124341003,0.8527304597818716,3.58351893845611,6.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_003018,Cape Town,10233.976909005652,71.11869528188817,4827.911845909223,car,1.0,7.0,11.0,0.0,57.0,0.0,0,0,0.006949272596003752,0.9659258262890683,-0.25881904510252063,0,0.0,0.47175324791487244,4.060443010546419,7.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_011178,Pretoria,32385.70782735929,13977.83169070385,13472.671660957432,education,0.0,5.0,6.0,0.0,2.0,0.0,0,0,0.4316049463922924,0.9659258262890683,0.25881904510252074,0,0.0,0.4160067068095941,1.0986122886681098,0.0,16579.33559776251,0.3340389481012732,8287.958692623892,8.7
CUST_000306,Pretoria,16975.55335985005,5674.671270460907,6373.533979905698,consolidation,0.0,5.0,11.0,0.0,118.0,0.0,0,0,0.33428490666362776,0.9659258262890683,0.25881904510252074,0,0.0,0.37545368005382046,4.77912349311153,0.0,16579.33559776251,0.3340389481012732,8287.958692623892,8.7
CUST_013325,Durban,103772.58254368028,2779.034263837465,3685.1733325707846,business,1.0,6.0,11.0,0.0,36.0,0.0,0,0,0.026780043396026163,1.0,6.123233995736766e-17,0,0.0,0.03551201331064118,3.6109179126442243,6.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_007549,Port Elizabeth,27752.88624952416,4577.837175867438,19571.849463126466,business,0.0,1.0,9.0,0.0,57.0,0.0,0,0,0.16494994915874484,0.25881904510252074,0.9659258262890683,0,0.0,0.7052185234774289,4.060443010546419,0.0,17029.680743064262,0.34972743004557005,8594.449711102769,9.010204081632653
CUST_002550,Johannesburg,12095.263787200322,4586.162296146552,3585.430909284008,home_improvement,0.0,7.0,7.0,4.0,0.0,0.0,0,0,0.3791700930904713,0.9659258262890683,-0.25881904510252063,1,1.6094379124341003,0.2964326344893983,0.0,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_009841,Port Elizabeth,,,,debt_consolidation,0.0,3.0,14.0,0.0,17.0,0.0,1,0,,0.7071067811865476,0.7071067811865476,0,0.0,,2.8903717578961645,0.0,17029.680743064262,0.34972743004557005,8594.449711102769,9.010204081632653
CUST_012049,Gqeberha,8908.525353206596,2510.03971071763,4164.931878265312,education,1.0,3.0,4.0,0.0,242.0,1.0,0,0,0.2817570373545773,0.7071067811865476,0.7071067811865476,0,0.0,0.46752203233795114,5.493061443340548,3.0,18067.02835030883,0.33732506546772395,8702.452963901787,8.726141078838173
CUST_004914,Johannesburg,,,,home_improvement,0.0,4.0,11.0,0.0,5.0,0.0,1,0,,0.8660254037844386,0.5000000000000001,0,0.0,,1.791759469228055,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_013547,Cape Town,3070.6667949782327,1654.4326560352094,1364.196818910003,vehicle,1.0,6.0,7.0,4.0,21.0,1.0,0,0,0.5387861225258527,1.0,6.123233995736766e-17,1,1.6094379124341003,0.4442672911111717,3.091042453358316,6.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_010560,Pretoria,16801.817688181374,6469.290250038072,8986.187254798582,other,0.0,10.0,12.0,3.0,21.0,0.0,0,0,0.3850351414411941,0.49999999999999994,-0.8660254037844387,1,1.3862943611198906,0.5348342317224158,3.091042453358316,0.0,16579.33559776251,0.3340389481012732,8287.958692623892,8.7
CUST_014538,Johannesburg,12799.0,3510.217368125928,12962.422404705196,debt_consolidation,0.0,4.0,13.0,1.0,2.0,0.0,0,0,0.2742571582253245,0.8660254037844386,0.5000000000000001,1,0.6931471805599453,1.012768372896726,1.0986122886681098,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_005471,Durban,2716.2361048002504,1134.0199561767486,2027.082819714488,business,0.0,7.0,13.0,0.0,29.0,1.0,0,0,0.4174968273828108,0.9659258262890683,-0.25881904510252063,0,0.0,0.7462837328949937,3.4011973816621555,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_002760,Johannesburg,,,,car,0.0,3.0,6.0,2.0,21.0,0.0,1,0,,0.7071067811865476,0.7071067811865476,1,1.0986122886681098,,3.091042453358316,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_008302,Johannesburg,55951.88095660228,42215.02783550319,19364.44677865953,debt_consolidation,0.0,0.0,10.0,0.0,115.0,1.0,0,0,0.7544880907264986,0.0,1.0,0,0.0,0.34609107768296643,4.7535901911063645,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_000435,Johannesburg,,,,debt_consolidation,0.0,1.0,6.0,0.0,40.0,0.0,1,0,,0.25881904510252074,0.9659258262890683,0,0.0,,3.713572066704308,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_005219_DUP,Johannesburg,8955.854904143707,680.7551150228736,4121.507987097173,other,1.0,4.0,13.0,3.0,58.0,1.0,0,0,0.07601229835779283,0.8660254037844386,0.5000000000000001,1,1.3862943611198906,0.4602026307047726,4.07753744390572,4.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_003330,Durban,11844.40575702542,2700.7624657678616,8058.021320029183,home_improvement,0.0,6.0,9.0,1.0,14.0,0.0,0,0,0.22802008992016543,1.0,6.123233995736766e-17,1,0.6931471805599453,0.6803229714795634,2.70805020110221,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_014026,Johannesburg,11612.070667683529,3385.307414180798,8287.059393301637,business,0.0,6.0,7.0,0.0,51.0,0.0,0,0,0.291533483653534,1.0,6.123233995736766e-17,0,0.0,0.7136590562064508,3.9512437185814275,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_000403,Cape Town,8836.0,3695.081519471188,4526.402910071748,home_improvement,1.0,5.0,10.0,3.0,167.0,0.0,0,0,0.4181848709224975,0.9659258262890683,0.25881904510252074,1,1.3862943611198906,0.5122683239103382,5.123963979403259,5.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_005342,Pretoria,11334.085360491608,0.0,3683.442800535332,debt_consolidation,0.0,4.0,5.0,0.0,5.0,0.0,0,0,0.0,0.8660254037844386,0.5000000000000001,0,0.0,0.3249880941760937,1.791759469228055,0.0,16579.33559776251,0.3340389481012732,8287.958692623892,8.7
CUST_012983,Johannesburg,,,,medical,1.0,8.0,10.0,0.0,131.0,0.0,1,0,,0.8660254037844387,-0.4999999999999998,0,0.0,,4.882801922586371,8.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_008575,Gqeberha,5109.0,2596.34783728048,4685.538288777797,other,1.0,12.0,18.0,0.0,0.0,1.0,0,0,0.5081910035780935,1.2246467991473532e-16,-1.0,0,0.0,0.9171145603401443,0.0,12.0,18067.02835030883,0.33732506546772395,8702.452963901787,8.726141078838173
CUST_006018,Cape Town,13048.431769703337,698.8446482715647,7769.5750876257,car,0.0,6.0,12.0,1.0,117.0,0.0,0,0,0.05355775012704483,1.0,6.123233995736766e-17,1,0.6931471805599453,0.5954412932338417,4.770684624465665,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_013360_DUP,Johannesburg,,1569.2252997444398,2509.525072848593,education,1.0,3.0,9.0,1.0,17.0,0.0,1,0,,0.7071067811865476,0.7071067811865476,1,0.6931471805599453,,2.8903717578961645,3.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_000066,Cape Town,32052.0,8674.775189602191,11747.40815250803,car,0.0,2.0,8.0,0.0,18.0,0.0,0,0,0.27064692342450364,0.49999999999999994,0.8660254037844387,0,0.0,0.3665109245135414,2.9444389791664403,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_011424,Cape Town,13120.772062308664,4465.428176631088,7141.207884064931,debt_consolidation,0.0,8.0,13.0,0.0,22.0,0.0,0,0,0.3403327300730026,0.8660254037844387,-0.4999999999999998,0,0.0,0.5442673533350293,3.1354942159291497,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_004728,Gqeberha,93120.89893627232,15356.33198468177,85648.75963184645,car,0.0,4.0,8.0,0.0,8.0,0.0,0,0,0.16490747147094167,0.8660254037844386,0.5000000000000001,0,0.0,0.919758728816187,2.1972245773362196,0.0,18067.02835030883,0.33732506546772395,8702.452963901787,8.726141078838173
CUST_004849,Durban,6226.28041669448,2849.4626287364167,2319.9176874196783,home_improve,0.0,6.0,8.0,0.0,3.0,0.0,0,0,0.4576508666548608,1.0,6.123233995736766e-17,0,0.0,0.3726009000814194,1.3862943611198906,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_001991,Durban,5357.078197438384,1915.7353102653328,1000.0,debt_consolidation,0.0,6.0,7.0,0.0,61.0,0.0,0,0,0.35760824084692056,1.0,6.123233995736766e-17,0,0.0,0.18666891972534094,4.127134385045092,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_001413,Johannesburg,11578.825519599915,5073.953543210255,1897.354677842887,home_improvement,1.0,8.0,10.0,0.0,2.0,0.0,0,0,0.4382096901470172,0.8660254037844387,-0.4999999999999998,0,0.0,0.16386417384312105,1.0986122886681098,8.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_012499,Durban,3589.265196767723,1153.6046076875589,1641.8475552920663,medical,1.0,9.0,6.0,0.0,55.0,0.0,0,0,0.32140411600859864,0.7071067811865476,-0.7071067811865475,0,0.0,0.45743277949219685,4.02535169073515,9.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_012241,Johannesburg,1817.361965859166,1415.6457253190954,1000.0,other,0.0,0.0,7.0,0.0,144.0,0.0,0,0,0.7789563949908254,0.0,1.0,0,0.0,0.5502481172083105,4.976733742420574,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_012185,Johannesburg,26017.584856650494,4819.487619293491,6913.309336346232,car,0.0,6.0,12.0,0.0,36.0,0.0,0,0,0.1852396233488811,1.0,6.123233995736766e-17,0,0.0,0.26571679786715807,3.6109179126442243,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_000676,Pretoria,23289.039564887866,8929.66284143227,13881.367981224506,home_improvement,1.0,12.0,8.0,0.0,10.0,0.0,0,0,0.383427698534002,1.2246467991473532e-16,-1.0,0,0.0,0.5960472497179745,2.3978952727983707,12.0,16579.33559776251,0.3340389481012732,8287.958692623892,8.7
CUST_012646,Cape Town,7882.322400391756,3214.3572388105285,3029.0974520466075,business,0.0,1.0,8.0,3.0,40.0,0.0,0,0,0.40779317002445536,0.25881904510252074,0.9659258262890683,1,1.3862943611198906,0.38428997168347995,3.713572066704308,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_009324_DUP,Cape Town,,,,debt_consolidation,0.0,4.0,11.0,2.0,114.0,0.0,1,0,,0.8660254037844386,0.5000000000000001,1,1.0986122886681098,,4.74493212836325,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_004651,Johannesburg,8065.928464220403,2192.3985298507228,7605.998241735619,car,0.0,5.0,6.0,4.0,129.0,0.0,0,0,0.2718098157671455,0.9659258262890683,0.25881904510252074,1,1.6094379124341003,0.9429786385380201,4.867534450455582,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_012124,Pretoria,,,,education,1.0,5.0,9.0,0.0,14.0,0.0,1,0,,0.9659258262890683,0.25881904510252074,0,0.0,,2.70805020110221,5.0,16579.33559776251,0.3340389481012732,8287.958692623892,8.7
CUST_014002,Johannesburg,,,,debt_consolidation,0.0,3.0,9.0,1.0,2.0,0.0,1,0,,0.7071067811865476,0.7071067811865476,1,0.6931471805599453,,1.0986122886681098,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_001429,Durban,24513.298859726783,3177.766804957054,4347.924937707815,home_improvement,0.0,6.0,8.0,0.0,1.0,0.0,0,0,0.12963440062234333,1.0,6.123233995736766e-17,0,0.0,0.17737004564698053,0.6931471805599453,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_003160,Johannesburg,2784.249090554567,339.37162255806123,1708.993397349846,debt_consolidation,1.0,11.0,8.0,1.0,50.0,1.0,0,0,0.12188982074533611,0.258819045102521,-0.9659258262890682,1,0.6931471805599453,0.6138076521772154,3.9318256327243257,11.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_003230,Johannesburg,10398.22970331096,6522.302707555402,5291.415782338718,debt_consolidation,0.0,3.0,5.0,2.0,70.0,1.0,0,0,0.6272512623450315,0.7071067811865476,0.7071067811865476,1,1.0986122886681098,0.5088766004711213,4.2626798770413155,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_013200,Johannesburg,14612.40890145901,4082.89692929958,7142.549527084523,education,1.0,6.0,7.0,0.0,170.0,0.0,0,0,0.27941299458790214,1.0,6.123233995736766e-17,0,0.0,0.48880027757581834,5.14166355650266,6.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_012566,Durban,6650.769679518137,63.73422374808902,4641.558798715288,other,0.0,8.0,10.0,0.0,14.0,0.0,0,0,0.009582984649786686,0.8660254037844387,-0.4999999999999998,0,0.0,0.6978979911166581,2.70805020110221,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_008276,Durban,17239.01613304961,8500.568995988899,3716.536462530964,debt_consolidation,0.0,4.0,4.0,0.0,7.0,0.0,0,0,0.49310058824599146,0.8660254037844386,0.5000000000000001,0,0.0,0.21558866433252202,2.0794415416798357,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_003040,Cape Town,,,,debt_consolidation,0.0,7.0,8.0,1.0,66.0,0.0,1,0,,0.9659258262890683,-0.25881904510252063,1,0.6931471805599453,,4.204692619390966,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_014903,Johannesburg,,,,debt_consolidation,1.0,7.0,11.0,0.0,57.0,1.0,1,0,,0.9659258262890683,-0.25881904510252063,0,0.0,,4.060443010546419,7.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_009304,Cape Town,27376.0,13085.971184338305,5216.693028982812,car,0.0,7.0,6.0,2.0,40.0,0.0,0,0,0.4780088831216505,0.9659258262890683,-0.25881904510252063,1,1.0986122886681098,0.1905571679201787,3.713572066704308,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_012488,Johannesburg,10950.641182613215,5591.650704877688,2029.205283708708,business,1.0,8.0,11.0,1.0,53.0,0.0,0,0,0.5106231326212919,0.8660254037844387,-0.4999999999999998,1,0.6931471805599453,0.1853047004161328,3.9889840465642745,8.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_012179,Cape Town,31260.910066982386,17458.954823647404,7496.017975254203,medical,0.0,1.0,9.0,1.0,133.0,0.0,0,0,0.558491572581806,0.25881904510252074,0.9659258262890683,1,0.6931471805599453,0.23978885960749616,4.897839799950911,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_008248,Cape Town,46717.04302247174,-17359.406714410627,37023.46573131639,debt_consolidation,0.0,2.0,10.0,1.0,120.0,1.0,0,0,-0.37158616195079897,0.49999999999999994,0.8660254037844387,1,0.6931471805599453,0.7925044766533583,4.795790545596741,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_006431,Durban,46060.4872511514,9452.384064553617,22792.80879725352,home_improvement,1.0,11.0,8.0,5.0,187.0,0.0,0,0,0.20521676231979788,0.258819045102521,-0.9659258262890682,1,1.791759469228055,0.4948451516149291,5.236441962829949,11.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_006756,Cape Town,24404.56023532429,5933.547602246107,14669.38637501848,car,0.0,4.0,10.0,0.0,43.0,0.0,0,0,0.2431327401531135,0.8660254037844386,0.5000000000000001,0,0.0,0.6010920186050036,3.784189633918261,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_006499,Johannesburg,,,,medical,0.0,3.0,8.0,3.0,65.0,0.0,1,0,,0.7071067811865476,0.7071067811865476,1,1.3862943611198906,,4.189654742026425,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_006970,Cape Town,2573.904096547502,628.8663333393412,2386.393357428273,education,0.0,2.0,7.0,0.0,24.0,1.0,0,0,0.24432391796682287,0.49999999999999994,0.8660254037844387,0,0.0,0.9271492906939516,3.2188758248682006,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_012123,Cape Town,26629.575327124083,9485.339557421685,24790.831652495373,other,0.0,8.0,12.0,0.0,93.0,0.0,0,0,0.35619567495543963,0.8660254037844387,-0.4999999999999998,0,0.0,0.9309510703028065,4.543294782270004,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_007876,Cape Town,5141.4901532386175,2398.192309950596,1097.6939850723136,home_improvement,0.0,1.0,6.0,1.0,31.0,0.0,0,0,0.4664391525557971,0.25881904510252074,0.9659258262890683,1,0.6931471805599453,0.21349724542035303,3.4657359027997265,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_003884,Johannesburg,24875.31967236684,6770.106162783334,14300.142951765867,education,0.0,4.0,8.0,1.0,65.0,0.0,0,0,0.2721615742813556,0.8660254037844386,0.5000000000000001,1,0.6931471805599453,0.5748727308880142,4.189654742026425,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_011031,Johannesburg,10439.198520315456,5063.173090856436,6668.658786398985,debt_consolidation,0.0,1.0,6.0,0.0,27.0,0.0,0,0,0.48501550008874,0.25881904510252074,0.9659258262890683,0,0.0,0.6388094616096514,3.332204510175204,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_010660,Cape Town,100707.57682601533,46782.14304040124,41515.95712741708,debt_consolidation,0.0,6.0,6.0,0.0,81.0,0.0,0,0,0.46453449198984426,1.0,6.123233995736766e-17,0,0.0,0.41224263790142607,4.406719247264253,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_003311,Durban,5829.582538593452,1481.27545165597,4518.791697499897,car,0.0,4.0,10.0,0.0,9.0,0.0,0,0,0.25409631682020384,0.8660254037844386,0.5000000000000001,0,0.0,0.7751484205917394,2.302585092994046,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_007248,Gqeberha,2780.09531798073,1573.7642593742687,1258.4968523462037,education,1.0,1.0,9.0,5.0,7.0,1.0,0,0,0.5660828422664812,0.25881904510252074,0.9659258262890683,1,1.791759469228055,0.45268118837748667,2.0794415416798357,1.0,18067.02835030883,0.33732506546772395,8702.452963901787,8.726141078838173
CUST_008048,Johannesburg,14266.346030044951,4969.794346514133,4898.643386739791,car,0.0,3.0,9.0,0.0,56.0,0.0,0,0,0.3483579001972711,0.7071067811865476,0.7071067811865476,0,0.0,0.3433705713027876,4.04305126783455,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_012116,Johannesburg,41790.676430127525,8419.302838962065,26957.39103685416,debt_consolidation,0.0,3.0,8.0,0.0,1.0,0.0,0,0,0.20146366506028754,0.7071067811865476,0.7071067811865476,0,0.0,0.6450575424862033,0.6931471805599453,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_000096,Cape Town,18042.709662573936,6153.732168780061,14335.395367352368,business,0.0,6.0,2.0,0.0,10.0,0.0,0,0,0.34106474492269706,1.0,6.123233995736766e-17,0,0.0,0.7945256358632393,2.3978952727983707,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_001973,Johannesburg,11568.679446255985,4748.744366223802,5546.209184821356,car,0.0,5.0,6.0,2.0,16.0,1.0,0,0,0.4104828375861565,0.9659258262890683,0.25881904510252074,1,1.0986122886681098,0.47941592733959765,2.833213344056216,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_004538,Durban,6616.629613549157,0.0,3761.612588136089,education,1.0,7.0,9.0,0.0,2.0,0.0,0,0,0.0,0.9659258262890683,-0.25881904510252063,0,0.0,0.5685088644577102,1.0986122886681098,7.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_014395,Cape Town,15540.259406307849,2100.64564877455,8945.135709016478,car,0.0,5.0,5.0,0.0,36.0,0.0,0,0,0.13517442623395914,0.9659258262890683,0.25881904510252074,0,0.0,0.5756104499378958,3.6109179126442243,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_010633,Johannesburg,9087.322835250685,5207.96807840339,5954.454972168517,medical,0.0,6.0,7.0,0.0,102.0,0.0,0,0,0.5731025707814772,1.0,6.123233995736766e-17,0,0.0,0.6552485347027133,4.634728988229636,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_010523,Gqeberha,4825.322706126435,1033.5366094069316,2139.4779185444063,medical,0.0,4.0,6.0,0.0,166.0,0.0,0,0,0.2141901531465884,0.8660254037844386,0.5000000000000001,0,0.0,0.44338545810170044,5.117993812416755,0.0,18067.02835030883,0.33732506546772395,8702.452963901787,8.726141078838173
CUST_004446,Pretoria,6185.728096686112,2405.456854566786,3905.0552043834086,education,0.0,7.0,6.0,0.0,65.0,0.0,0,0,0.3888720643662732,0.9659258262890683,-0.25881904510252063,0,0.0,0.631300817518227,4.189654742026425,0.0,16579.33559776251,0.3340389481012732,8287.958692623892,8.7
CUST_004703,Durban,6478.724624133087,1986.191150478936,2386.986929091122,debt_consolidation,0.0,1.0,4.0,1.0,58.0,0.0,0,0,0.3065713185401373,0.25881904510252074,0.9659258262890683,1,0.6931471805599453,0.36843469472365836,4.07753744390572,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_000893,Gqeberha,,,,debt_consolidation,1.0,5.0,12.0,0.0,11.0,1.0,1,0,,0.9659258262890683,0.25881904510252074,0,0.0,,2.4849066497880004,5.0,18067.02835030883,0.33732506546772395,8702.452963901787,8.726141078838173
CUST_003385,Johannesburg,1269.904808350846,600.543222503281,1000.0,business,0.0,4.0,12.0,0.0,14.0,0.0,0,0,0.47290412521799385,0.8660254037844386,0.5000000000000001,0,0.0,0.7874605981677034,2.70805020110221,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_007861,Johannesburg,8718.0,4292.1440884126505,3734.690980772878,home_improvement,0.0,2.0,5.0,2.0,30.0,0.0,0,0,0.49233127878098765,0.49999999999999994,0.8660254037844387,1,1.0986122886681098,0.42838850433274583,3.4339872044851463,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_013187,Johannesburg,4354.09898154615,431.7468125473509,1962.605141736165,debt_consolidation,1.0,2.0,14.0,0.0,10.0,0.0,0,0,0.09915870410323945,0.49999999999999994,0.8660254037844387,0,0.0,0.45074885758321453,2.3978952727983707,2.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_004660,Durban,15252.09887739724,3831.2587033584623,7017.083721084004,education,0.0,12.0,9.0,1.0,65.0,1.0,0,0,0.25119550654344197,1.2246467991473532e-16,-1.0,1,0.6931471805599453,0.46007331695724385,4.189654742026425,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_005754,Durban,,,,debt_consolidation,1.0,9.0,10.0,0.0,31.0,0.0,1,0,,0.7071067811865476,-0.7071067811865475,0,0.0,,3.4657359027997265,9.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
